tx_hash,latency(ms)
CbdyLfGehw1BuRj5GFu8z5777vV2oy8xaVsjVPjT7mKr,1718
GTLjrYvWGbFYc98GR7LRU19LLPkf9rSYC51QPhpqWSmJ,1726
HqTGLnRtb7gxNvkfj6ussVLDiuoSqcBJsSzBtsTbNf5z,1819
2DZqReTsimJ12bxV2H3yzpy1y9zRXoX7ZxVf6jMEkkL2,1749
EHPq8749XEfpGjYn2RmLD9zWtaiZhLf3JJV4Nu1ikeVb,1753
CqRXGrRPx8aBPFVfaGBj7HodmiFeUByNVnehSoW3Wjji,1738
84FiWWFaB6GZBPD3UFD3Npj775iyAWx9q5x5nLLLfSzx,1753
3XP9jXjB9c8zBthkoX2K1NPPYGth7xFcYkgp5GYN9AeB,1741
Gpu2JYLmwUzLcLGeMHxsq6czfrgXfnJ9wNS538FBz88V,1715
2Ysh4Q8KPrnQqsnbA8APDjnjHsXY4j2vkFTudS4tGYaY,1816
Fi8JZTGTwhdkGaT3DxazSyqLrmaMVaCdy5LC5btd1VKd,1817
BcGQxx4sdoUn4u5LpFqNcoNrMmRFZyLi2bc94D3ibqHZ,1823
BxjHYsq4pZDaBLXwEmwBYxvnJceGNJZnah8MUDQXYpwX,1743
8eF3b7xrWPAdjTWPZBzuLrgqssRmvBZ7wfYm1Z5AnqU2,1820
Ytrrb4tfTYugJmpoQLLViyfgiq1AdvzEx9pBodW7CVo,1825
2cfH1CSwpdR9J5VnfiX7cTY34Y88oJBM32VHw81RDvDo,1823
3aqcFYdmkdAesaeRBEeKter8B7bcxEym8E8yq3LeqGFK,1746
GXZjaix88kFVUFpqnbruQPqR5v5iCzAtZy341Ng4qvFh,1750
2KEWsR6aM39jgppcACGoP1JBg3AHqLseZ4NABKMVFPWU,1766
GUokXPYeyjLvbCLM44fhTKFbZemKTmiukZ4NHX5aJy5b,1762
9KgkBCxYDdTEN9H5VoawVSfh9RmB474Qhfcw4oAYFi9d,1833
oTxXBso1CLX2o8WzQE2u9ymxfU26vsu6TNSxpfwSmyK,1708
J6XFxrw5t5kJ6Wq3TboSKsDMiPNU5QjntDvLTfa2Rsze,1770
9hVeJQz3hp2gY3XUp7sqTzTNWRvBq7pQWpSRn19drJ3W,1727
JPtR4t1hYtuPyoAK79iLiJdCUJ5E8gw72dBneVZyykm,1770
56hsTVFZ2FS2hXc4YZ2XGKd1nretpBEiDyiU9goezk2g,1733
77F1FpXime7iz7aNSDGwdNjddWqQBuTzthCy5iEDwh5m,1744
3oCQNoamYLcPrS619WsoAHEDEeVHjLSKGspwy5xHvUif,1770
6FSYNGu9RrqHiPmNDcF9uu6uDNr4fwUpNh4ynYnwbeiD,1847
BtXUq6Hpsdj5uiPESzZP5f4G5wz3X6h3KWPJfcyE8UXM,1771
76fyRUE6uwpe9VsLwqTQN4CXb4Jrjog3BxNf7f8FZri7,1835
12d5Dg87NuGZNksbBJqzPNGbvfMGzr6iFBDnysjoiHbk,1734
DePzFoCtd2sQfUXzV9BnjkdKpokqRqBNP9MCV93VL9Kb,1728
3i2MQiExo9h7YgZa8gYYmSGmapWQDMEzC5wwSLM7K5mf,1831
7rk2FunTfqdWhM8w177eN2KsdCXJiFP6NBPisPzHFMZo,1780
HmxvRpikpC3p8BHMPnXcxWySL25YKXoosBxz4NABAyFH,1857
G2uq2swFoweqjCaPapjfaKUpNKvfNfziqhxQXUrKovvD,1774
6pKUL3EfMzRZsax7mK39xxJ4MjD2wSqvQkfm6YVTcUFY,1776
4QLm1Abypvu7Z71NVdPJSDBM9873XNg5zBnoLVZX65jQ,1836
3MMCVPeP1pFLj4YvEW5ALVVmmwHH4s1mJeeJS67LGmNQ,1843
BMPEy3hoaAd3cTT4ECpia6xBkj5WyQPbocHioUxiqMTt,1761
3cHSQxQb9P9UPi2MWJAM6A6w6jW74cBNQhMeB8h3eixQ,1760
73njDpWufEzx19CzcyM3tXsaUCtDJWkdmBKj1yu94N6v,1738
77CsXVfGZoN6L1V1anofQfEsMYDThYDSq6YaWVx9U9dL,1854
5SzqqCgy9fmJYTt5xqf5u7GhMgS55xJ6nsfo1cVYgLim,1782
5kfUwKfepz85V3jkdcRx69why2iQkVKJBMD2tm6oH3Z8,1761
GutDtxwGWSt9cvqLNZzb6ZHZZuSzhn9FhscEez4o7Ggv,1882
4g77YUS1BpKa1YU8G5igpjCSKMvKKiNW1oSyp64877V9,1900
Edtta1Vgdap6GyjkvJdX2xs1LYhwMtrNRxohBdS31HSU,1917
8TDCopQSjeXtk1YMkhidFH25FvZBhcPDskxZ7kVLN38G,2024
GuUkoosPWXVoDBWf4TdGg8RWgcZ5PgWsSTYCYBpyN2vo,1939
97CZZNrojT8JgVKJuPUgQXe86wmyWyFTkj5qo3opcvus,2023
CgZFcYntAkdDnyvARLff4kuQyqF1hWuTNUEqKGbGzyyp,1941
D4mt4T79NmbbcXrMDcrfuKmcU9HExpcA3ousSVGBXXSF,1942
ES29ARqaARdRWeWxSsn6fNXUokc13H41zS2JFRNe8R7B,2023
GHv2bKRtKAejHLosxXeE3aNoegiRKfagvitofLz1ekE4,1960
4gCqLGPjEvWGFNerq35oixoWtvC3sfVN2oBDmS7PgcyL,1944
8WFZqUmutegSsBW6nsimUmdLcdqHBy44DSvzRwsweTjg,2036
ETdcsGvGX12wKsfir1yza5tXCW8NeHzcF9UMovDKPoms,1967
BsRKHMhGAxz66ZQeqmExaex3AAN23gXMbRmYAadkQ48e,1936
6uotJ2Wj1PGce9nLc9i7PRok78MuGFvL1AjNXvL4M1HH,1950
FJQjEyNAn54paPYw7mDB2nP7e13fvWk5mBbuwwDRWG1f,2030
BaMMK2qsDqm1Nm4Qyc44a6Ww7ZTWPjWMxaVMggrX2VTw,1969
5WBkXti5SmfaxXgXMLjeiSnP4dFjo8h3nCnQmRyoUcfN,2046
J5KXZfxe8w2bFeGMjXwqLpL2pPxQkdoSGteuifqJsjBG,2038
4Hg9NeutCS3UhmtvaQMbb69gaUaTrrukPt437j7ah2AW,1974
GA81cE3mJJwbMWjVK6SG7tm78kZyUisusTAVbLqsHATB,1963
AxvEurMQqSTAntfDJnQZEXZyNwwFwPZzh2BSREZfanAu,1963
GwSFYN2eDY28UpQJ18JgrwR4z4Z8idso3Fak9j3u7tZo,1966
5aij5MezzqfeNZ1AbvtpAP2zXxCmWu7SzgPL24qtwnah,2041
3yGwmCXBFq2jaG9FZofaFs9qyFpqKVH1tTBGjvwyfw1L,2041
23Nxod51sjSKGREmdFx8cm3hsboTcTGsyARnJZVtzXLr,2056
4d477vKqZPAqcfNNZom5nCZJKhMKmbyH4FNEviLbs3nG,2056
FGhboUERPFF24Xg595wJ3J2QUtsWC6wRvuhWMHUFDVMS,2039
4iBjMWVSbYLydsqFgExHzAH3uzebReuABhgSSPuX71tv,1918
6GQ391RNhAccBL3FMVhLd9Heo4WcZBrg9U7VPEk1jska,2067
DnGC67T3UsTbn6hRCNhnC8FrPTNzrfqyF4u38SrUaJoH,2078
9LS5bApzW7EZs527DQtBwHkCEeoDAQAwU8gTe7rZVeRV,2079
EfXRpVomEwgsrPMkzsvjAqvZSKZJUsx9Ug4k7WScsS2m,2069
GTvfv4HfExJpy7x6zHKKvi4zgMTUAViUXSEDWtHG2PtF,2008
