tx_hash,pool_id,amount_x_in,amount_y_in,amount_x_out,amount_y_out,reserve_x,reserve_y,slippage
9ERwz9KnBiKwDRBLSVCKnLxfejzn2h2wUEPcTLx55cKm,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,0,4267,2127,0,50021178,99958281,0.0000021268017
7y4W4M9zGj2dD2cdCy8AJj6gPgtUMcTdvvZ1TBZYsrdr,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,0,4050,2019,0,50003869,99992656,0.0000020189525
DThG26fTa3Xd18xRagABDuCHFd7kdBsaY1JQL9zDPHoj,0x7acda0fdb382246b88fb78dd5a370749354f5467ae50353ae8db82bdefef5491,3758,0,0,7491,50040969,99918692,0.0000037460532
Fdbnd77sXz9V1cZ5hNiEe4ZRyzax4tx6Ec3VnZ1J7NdC,0x29ddae2ef2feafd15f8faab08518c976d1c0bce11d246caabae01d5b4e6712ed,0,4386,2186,0,50014903,99970612,0.0000021858507
B7qHCcp4oYZ2ETKFoNgX65SfVneBPEL2KwExdUF1BaRA,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,1467,0,0,2924,50022938,99954798,0.0000014621236
EARkwTd3MkUX1sVp5pcgrmgYaPMHW36N6RBTyHDUVVjc,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,0,2966,1478,0,50007535,99985301,0.0000014779467
7dLQVibWwLTVBuMo32CPeMPhPvEsqDp9A11ikBLgmj7h,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,0,4285,2136,0,50019201,99962275,0.0000021358176
44MNSJHpA4y4UM4jiB3CkAsayof9U3arwtXoQpKC1RGH,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,1043,0,0,2079,50006267,99987928,0.0000010395207
7mEPywQ4mFisW7xdtfbbqtNVJfgDCqzv23pYb4z7aECY,0x7acda0fdb382246b88fb78dd5a370749354f5467ae50353ae8db82bdefef5491,4661,0,0,9291,50038028,99924544,0.000004646115
9PiciJLWggVXbqe3oNoHfhf4s3bjBwFXMm2MvvK47T1y,0x7acda0fdb382246b88fb78dd5a370749354f5467ae50353ae8db82bdefef5491,2972,0,0,5923,50066498,99867865,0.0000029622477
7SaEcMpkgEXwTVZVE7H5gaJMXwrxVXfHYoMCjx3MhXEg,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,3012,0,0,6004,50027521,99945714,0.00000300229
8pnK2N7D6zsseUM6aSDCuXzmX6sKbNxLex55Rj49EvfM,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,4706,0,0,9382,50024101,99952524,0.0000046913574
GB9GNSpRnyerhsozQ2o4fhxwy3hbFiAPdV4c4u51eWMK,0x7acda0fdb382246b88fb78dd5a370749354f5467ae50353ae8db82bdefef5491,4869,0,0,9703,50074427,99852064,0.000004852842
DnFF575wjXv9xSRRtS2S5WqY9QvFEeLA4QLZi5eDSREX,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,0,4737,2361,0,50021740,99957261,0.0000023607724
HXPJA65qcHvQAoT8HRoJh7kY2dLmBWXNAtKoDUx7b9Hu,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,0,1955,974,0,50020766,99959216,0.0000009739153
6f6aVrkBpU8xCSqpEyAtdsEZhjXRphbvsDvCd8iuhRE1,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,0,1603,799,0,50025442,99949885,0.0000007989161
3WRn8uJoZqnW6iHwWS9ggutf8tAbCEbHv6WyZiQEeEcy,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,0,2568,1280,0,50026241,99948282,0.0000012798591
BD7cHjNns8dc1jqi7tz537fzhCVaSYhbNMJTqmqXtHH9,0x7acda0fdb382246b88fb78dd5a370749354f5467ae50353ae8db82bdefef5491,0,2893,1442,0,50063526,99873788,0.0000014416254
2o6uZig2vyPCVFHgtmKe53cL9dHKkHrP8UyJU8aUmJSA,0x7acda0fdb382246b88fb78dd5a370749354f5467ae50353ae8db82bdefef5491,3060,0,0,6098,50069558,99861767,0.0000030498059
D8jpUCGBMECHm1SzSKGmHK1Rnda6pW7fgosR2yeUKACZ,0x29ddae2ef2feafd15f8faab08518c976d1c0bce11d246caabae01d5b4e6712ed,1474,0,0,2938,50026130,99948230,0.0000014691435
HzpfHsAkFGtFAnjfr9UKxzhXAFERe4zawwTmx2acAnmB,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,2218,0,0,4421,50027660,99945464,0.0000022107215
8c4kjQEKwSSSB3TVmiRH8BwnLsf82B8VhbHDCtTK96vw,0x29ddae2ef2feafd15f8faab08518c976d1c0bce11d246caabae01d5b4e6712ed,4955,0,0,9879,50019858,99960733,0.0000049397904
DhK9L2fUFetzyixcNGeZiTcCRViMwpZ5tE9SHCg2S1qL,0x29ddae2ef2feafd15f8faab08518c976d1c0bce11d246caabae01d5b4e6712ed,4798,0,0,9565,50024656,99951168,0.0000047828757
FAEcCftZUM8GwPdtdGKmaKRpnr12BSFCTZyEDSsQoVtZ,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,0,2817,1404,0,50026256,99948281,0.0000014038446
FCCmB4cfjycDejd78DKQMJeetUmsD759CiMNYSV7KLY,0x7acda0fdb382246b88fb78dd5a370749354f5467ae50353ae8db82bdefef5491,2234,0,0,4451,50076661,99847613,0.0000022261586
8ABj32ZKco6Q5Rjb8t2HPgt1VQsvRxzMMgErjnR9gZs,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,3375,0,0,6728,50032576,99935702,0.0000033643873
F624Lnc6KxP8Q9y7HLpMEQDpegM3fjXsTpMYpS3CRsHh,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,0,2404,1198,0,50020117,99960578,0.0000011978979
9uJ2VqQRfggu3f9q7LVSz383x7GLRne9tvaNYKmCLK7s,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,2739,0,0,5460,50023505,99953756,0.0000027302226
GH6VB3J7iBD6vuvBxk1tjQJR7kFmUhutdMX8vY2tJm7q,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,2289,0,0,4563,50028545,99943718,0.000002281736
3og3gns5xLF4tBs3ghRfWEKLjYL95H55TdqRk9wdTibA,0x8371f58943afc4c8d91c2287f15ec075a565a400f2fe46e5e8af9dadbcb54fea,0,3026,1508,0,50027037,99946744,0.0000015078278
3vZHXfVJHRrdfd2PnNGPwrfH64d2PYQ5tD3hR9P1L7B3,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,0,3454,1722,0,50023709,99953371,0.0000017218249
DLw3w3W9Ma5xkRwg8ASBGwaQcuxnLHZ22fZSY4DP9ZyJ,0x7acda0fdb382246b88fb78dd5a370749354f5467ae50353ae8db82bdefef5491,0,2576,1285,0,50085075,99830863,0.0000012845562
8Dj4cHJAsP6wJJQYCuGLatsybJtVhRsSUuSc4wPF3ZtP,0x29ddae2ef2feafd15f8faab08518c976d1c0bce11d246caabae01d5b4e6712ed,3053,0,0,6086,50029183,99942144,0.0000030433152
F9AUmndw9h7uJB3sWqVJcNYv1EX31DXcQVdvsuh4KGz4,0x94eddd2821b97ef95ccb194947f355d561b4a67337829b05db7261e683fd8479,1926,0,0,3839,50025431,99949917,0.0000019196775
