tx_hash,latency(ms)
5EQaEVoL4aocyLdS9UUj5BmJm6jvyM62WPjtwV89frB4,2388
EVYh8YF6uZZpc5mbitvCH5HehJGAtFpbf5zRqD1tHX9F,2390
GGgx43o5En2A8uCCrZFccnByCBZcZcm6dyH3Kw9D1aAZ,2395
CA69WfKUCdiizpURZVp8T3insHwr7BGF9VEwHoqyepLF,2390
DAeaPyXHTbXJ5tTtX2QV7LWuJPK8KZ43cQzdRimGZqBC,2405
7iDCMYBD3GaD4sygfQaq5aMw4CYHuNQv7ysJDWZStCXR,2388
6S1XXP3XRqu7cspqmUssNwz7cmFSk8xyz1cD1fmf54Se,2392
HdgNjggHhCaSkjiXKQsUaoNxYPEjRBrQ8dKiTnvoaqnx,2380
Eiqurj21UFefJfza1jC745fHqmLToLe3nupEKe6YhQdA,2398
CEKEZaJ7zc9nGF9ZHwahgmajPZWFUN4QNeLAp7n3UFgo,2397
86nHybkW9ScgA33sKAupY7f3q3MgEph5F9dQdYsreMrL,2405
HCWBYWkpyRQmRxQe2Rh9SFVrLT6k6qrxjVVfENLXnW24,2405
4Z32GvAtUvb4e2wc5CMgP6X88FfdPdAPR9pUqxLrUCZ1,2406
J3hjWp2qs4YTqyN1NKhhFrZ9Ebm9KhDC7nYWTAg5XCuE,2407
D7TV9MXCLX2V7WFxGCcE35fyTExAXDjK4u9LZmGSATH4,2388
EQwpwJ3244jfawZRhn4tDK8HJNF3frCceKP1LjRQHKwK,2383
8u4TY9Fq4N7mGhbtunHr8Xs6DyP8JvCNNwMVKNZJa7Zy,2387
87xf8EPdHLcpiBaXwyZ7ZmeFa2tER9XdsGQo2okmir1z,2407
FGmw5WVT9J6GQ4be89oPavN8hgTzx69n4d5CMMCaHCCp,2386
6mw165dgGQoNHcDZTSSrkBmZR41owbTZgtcg2xvYhFqy,2400
2eyoSwKHXgNz4JfDrEvaLxmHNAb8iRyQXf56ttwLFWTV,2386
ECoRD2o7sLRZWuj4KVHF3zY8HYrwXiKFcTA6SxaNHYu3,2389
2L7GY9oYEy86jRUuxDeDRrf6eSwJNrTBSR2ZektXPsv8,2404
H5VmqgAk9kuEKdAqYZ23enXeFJ8kQa6VsXnh9ct5fH3e,2403
A2niPkLotsaXH5GyaMzaQp2RjqXRECh2ncmxjaSmCYku,2377
HKoRf5brurzTLPHWZis4RjMS1qvkWQEfXn1Pdgk7mSMj,2379
8qV15TLqCBSw66hvcsYXYVDoStpcJkTn1iLWqT42vqZ2,2398
65P299JUXLz3WEFFmFeXL2rY2kL4SjyJQaYuaj3MC13z,2411
94ghsF2naHW8vBrWvEjJsCi9gQjh7B8BmWWdrrzvKDYQ,2404
23paJDefFaT7JKKdckzKDNARMdVrVgX4UoEAVi9iWzB2,2402
EnfMuRiF8gYmHWbBSTGntQEQ4AsqJN7ibp3LwEtvWmvD,2389
HKxrCmkiujqB3n4KRh3N1YTUfB5aWZF6EKnyzyh49xat,2402
Fd5sYv8fopBq18CwZiV8RL9dTcsq5V9joSNjgxwyAz9u,2394
EoQbVjdpW3PPmZw385CzJPLwf8Wi8i9ujtECh5Coj6vj,2387
F1bmL4gLFnr5uqMKZUm41Hg1wPTBRcLHS9Pp4MfbXfK3,2400
2qKWy4HkcjQPpJcT39i1wQ6qm7Xg2HyfXcaCW57hypoP,2412
